,Unnamed: 0,subject,professor,lecture_type,time,building,building_room_number,parsed_times,latitude,longitude
695,695,디자인커뮤니케이션,우지연,일반,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B",전주:농업생명과학대학3호관,402,"[('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0)), ('Wednesday', datetime.time(20, 0), datetime.time(20, 30)), ('Wednesday', datetime.time(20, 30), datetime.time(21, 0)), ('Wednesday', datetime.time(21, 0), datetime.time(21, 30)), ('Wednesday', datetime.time(21, 30), datetime.time(22, 0))]",35.848656,127.134553
696,696,디지털공학,김석진,일반,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B",전주:공과대학4호관,419,"[('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0)), ('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.847517,127.132559
697,697,디지털공학이론및실험,김태형,일반,"월 3-A,월 3-B,월 4-A,월 4-B,월 5-A,월 5-B,수 3-A,수 3-B",전주:공과대학8호관,310,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Monday', datetime.time(13, 0), datetime.time(13, 30)), ('Monday', datetime.time(13, 30), datetime.time(14, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.848319,127.133363
698,698,디지털논리공학,정진균,일반,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",전주:공과대학7호관,228,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.846049,127.134447
699,699,디지털논리공학,조성익,일반,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",전주:공과대학7호관,227,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.846049,127.134447
700,700,디지털논리공학,김희선,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:공과대학7호관,112,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.846049,127.134447
701,701,*디지털논리설계,이종열,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:공과대학7호관,227,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.846049,127.134447
702,702,디지털시스템설계,정진균,일반,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:공과대학7호관,114,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.846049,127.134447
703,703,디지털영상처리응용,곽영태,일반,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B",전주:공과대학7호관,403,"[('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0)), ('Wednesday', datetime.time(20, 0), datetime.time(20, 30)), ('Wednesday', datetime.time(20, 30), datetime.time(21, 0)), ('Wednesday', datetime.time(21, 0), datetime.time(21, 30)), ('Wednesday', datetime.time(21, 30), datetime.time(22, 0))]",35.846049,127.134447
704,704,디지털위성통신개론(Introduction of Digital Satellite Communications),김수영,일반,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B",전주:공과대학7호관,329,"[('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0)), ('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.846049,127.134447
705,705,딥러닝,트린민췐,일반,"수 2-A,수 2-B,수 3-A,수 3-B,수 4-A,수 4-B",전주:공과대학4호관,126,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0)), ('Wednesday', datetime.time(12, 0), datetime.time(12, 30)), ('Wednesday', datetime.time(12, 30), datetime.time(13, 0))]",35.847517,127.132559
706,706,딥러닝개론(Fundamentals of deep learning),이상준,일반,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B",전주:공과대학7호관,329,"[('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0)), ('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0))]",35.846049,127.134447
707,707,딥러닝과신약개발,홍승표,일반,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",전주:자연과학대학4호관,318,"[('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Friday', datetime.time(14, 0), datetime.time(14, 30)), ('Friday', datetime.time(14, 30), datetime.time(15, 0)), ('Friday', datetime.time(15, 0), datetime.time(15, 30)), ('Friday', datetime.time(15, 30), datetime.time(16, 0))]",35.846644,127.130729
708,708,레이저광학 1,김명훈,일반,"월 1-A,월 1-B,월 2-A,월 2-B,월 3-A,월 3-B",전주:자연과학대학5호관,418,"[('Monday', datetime.time(9, 0), datetime.time(9, 30)), ('Monday', datetime.time(9, 30), datetime.time(10, 0)), ('Monday', datetime.time(10, 0), datetime.time(10, 30)), ('Monday', datetime.time(10, 30), datetime.time(11, 0)), ('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0))]",35.84624,127.130911
709,709,레저스포츠,류승민,일반,"화 3-A,화 3-B,화 4-A,화 4-B",전주:자연과학대학본관,126,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Tuesday', datetime.time(12, 0), datetime.time(12, 30)), ('Tuesday', datetime.time(12, 30), datetime.time(13, 0))]",35.847417,127.130748
710,710,로봇공학,임규만,일반,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B",전주:공과대학5호관,414,"[('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0)), ('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.847589,127.13122
711,711,리눅스프로그래밍,이세호,일반,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",전주:공과대학7호관,204,"[('Monday', datetime.time(9, 0), datetime.time(9, 30)), ('Monday', datetime.time(9, 30), datetime.time(10, 0)), ('Monday', datetime.time(10, 0), datetime.time(10, 30)), ('Monday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0))]",35.846049,127.134447
712,712,리눅스프로그래밍,이세호,일반,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:공과대학7호관,204,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.846049,127.134447
713,713,리눅스프로그래밍,정종욱,일반,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",전주:공과대학7호관,204,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0))]",35.846049,127.134447
714,714,리눅스프로그래밍,김아미,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:공과대학7호관,204,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.846049,127.134447
715,715,마이크로전기기계시스템(MEMS),오종현,일반,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",전주:공과대학6호관,B17,"[('Monday', datetime.time(9, 0), datetime.time(9, 30)), ('Monday', datetime.time(9, 30), datetime.time(10, 0)), ('Monday', datetime.time(10, 0), datetime.time(10, 30)), ('Monday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0))]",35.847064,127.134499
716,716,마이크로프로세서,안영신,일반,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",전주:공과대학5호관,414,"[('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Friday', datetime.time(14, 0), datetime.time(14, 30)), ('Friday', datetime.time(14, 30), datetime.time(15, 0)), ('Friday', datetime.time(15, 0), datetime.time(15, 30)), ('Friday', datetime.time(15, 30), datetime.time(16, 0))]",35.847589,127.13122
717,717,마이크로프로세서,김세민,일반,"토 5-A,토 5-B,토 6-A,토 6-B,토 7-A,토 7-B",전주:공과대학5호관,414,"[('Saturday', datetime.time(13, 0), datetime.time(13, 30)), ('Saturday', datetime.time(13, 30), datetime.time(14, 0)), ('Saturday', datetime.time(14, 0), datetime.time(14, 30)), ('Saturday', datetime.time(14, 30), datetime.time(15, 0)), ('Saturday', datetime.time(15, 0), datetime.time(15, 30)), ('Saturday', datetime.time(15, 30), datetime.time(16, 0))]",35.847589,127.13122
718,718,마이크로프로세서및실험,최우영,일반,"월 5-A,월 5-B,월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:공과대학7호관,202,"[('Monday', datetime.time(13, 0), datetime.time(13, 30)), ('Monday', datetime.time(13, 30), datetime.time(14, 0)), ('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.846049,127.134447
719,719,마케팅원론,전성군,일반,"수 8-A,수 8-B,수 9-A,수 9-B,수 10-A,수 10-B",전주:농업생명과학대학1호관,309,"[('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0)), ('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(18, 0), datetime.time(18, 30)), ('Wednesday', datetime.time(18, 30), datetime.time(19, 0))]",35.849146,127.13093
720,720,마케팅조사분석론,전성군,일반,"수 5-A,수 5-B,수 6-A,수 6-B,수 7-A,수 7-B",전주:농업생명과학대학1호관,309,"[('Wednesday', datetime.time(13, 0), datetime.time(13, 30)), ('Wednesday', datetime.time(13, 30), datetime.time(14, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0)), ('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0))]",35.849146,127.13093
721,721,머신러닝개론,황윤형,일반,"화 8-A,화 8-B,화 9-A,화 9-B,목 7-A,목 7-B",전주:공과대학3호관,411,"[('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0)), ('Tuesday', datetime.time(17, 0), datetime.time(17, 30)), ('Tuesday', datetime.time(17, 30), datetime.time(18, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0))]",35.846905,127.133528
722,722,메카트로닉스및실습,문재성,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B",전주:공과대학4호관,405,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(12, 0), datetime.time(12, 30)), ('Thursday', datetime.time(12, 30), datetime.time(13, 0))]",35.847517,127.132559
723,723,메카트로닉스및실습,문재성,일반,"화 8-A,화 8-B,화 9-A,화 9-B,목 6-A,목 6-B,목 7-A,목 7-B",전주:공과대학4호관,405,"[('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0)), ('Tuesday', datetime.time(17, 0), datetime.time(17, 30)), ('Tuesday', datetime.time(17, 30), datetime.time(18, 0)), ('Thursday', datetime.time(14, 0), datetime.time(14, 30)), ('Thursday', datetime.time(14, 30), datetime.time(15, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0))]",35.847517,127.132559
724,724,모바일앱프로그래밍,안영신,일반,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:공과대학5호관,507,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.847589,127.13122
725,725,목공레크레이션론및실습,장세환,일반,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B,목 9-A,목 9-B",전주:농업생명과학대학4호관,324,"[('Tuesday', datetime.time(14, 0), datetime.time(14, 30)), ('Tuesday', datetime.time(14, 30), datetime.time(15, 0)), ('Tuesday', datetime.time(15, 0), datetime.time(15, 30)), ('Tuesday', datetime.time(15, 30), datetime.time(16, 0)), ('Thursday', datetime.time(16, 0), datetime.time(16, 30)), ('Thursday', datetime.time(16, 30), datetime.time(17, 0)), ('Thursday', datetime.time(17, 0), datetime.time(17, 30)), ('Thursday', datetime.time(17, 30), datetime.time(18, 0))]",35.848465,127.135489
726,726,목재물리학및실험,오승원,일반,"월 1-A,월 1-B,월 2-A,월 2-B,수 3-A,수 3-B,수 4-A,수 4-B",전주:농업생명과학대학4호관,324,"[('Monday', datetime.time(9, 0), datetime.time(9, 30)), ('Monday', datetime.time(9, 30), datetime.time(10, 0)), ('Monday', datetime.time(10, 0), datetime.time(10, 30)), ('Monday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0)), ('Wednesday', datetime.time(12, 0), datetime.time(12, 30)), ('Wednesday', datetime.time(12, 30), datetime.time(13, 0))]",35.848465,127.135489
727,727,목재보존학및실험,이양수,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B",전주:농업생명과학대학4호관,401,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(12, 0), datetime.time(12, 30)), ('Thursday', datetime.time(12, 30), datetime.time(13, 0))]",35.848465,127.135489
728,728,목재와인간생활,황정우,일반,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B",전주:농업생명과학대학2호관,100-2,"[('Tuesday', datetime.time(14, 0), datetime.time(14, 30)), ('Tuesday', datetime.time(14, 30), datetime.time(15, 0)), ('Tuesday', datetime.time(15, 0), datetime.time(15, 30)), ('Tuesday', datetime.time(15, 30), datetime.time(16, 0)), ('Thursday', datetime.time(16, 0), datetime.time(16, 30)), ('Thursday', datetime.time(16, 30), datetime.time(17, 0))]",35.849073,127.132036
729,729,목재접착론및실험,박희준,일반,"월 8-A,월 8-B,월 9-A,월 9-B,수 6-A,수 6-B,수 7-A,수 7-B",전주:농업생명과학대학4호관,324,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0)), ('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0))]",35.848465,127.135489
